location,city,country,pollutant,value,timestamp,unit,source_name,latitude,longitude,averaged_over_in_hours,location_geom,year,month,day,hour
"Meteorology Center, Phrae",Phrae,Thailand,pm25,9.0,2022-05-18 06:00:00+00:00,µg/m³,Air4Thai,24.0,18.1283666,100.1624333,POINT(18.1283666 24),2022,5,18,6
"Emmetsburg, ILCC",PALO ALTO,United States,pm25,5.0,2022-05-17 15:00:00+00:00,µg/m³,AirNow,1.0,43.123299,-94.693298,POINT(43.123299 1),2022,5,17,15
Thousand Oaks - Moor,Oxnard-Thousand Oaks-Ventura,United States,pm25,11.0,2022-05-04 08:00:00+00:00,µg/m³,AirNow,1.0,34.21017,-118.87051,POINT(34.21017 1),2022,5,4,8
Roseburg Fire Dept,DOUGLAS,United States,pm25,3.7,2022-05-13 12:00:00+00:00,µg/m³,AirNow,1.0,43.152911,-123.382212,POINT(43.152911 1),2022,5,13,12
McDonough,Atlanta-Sandy Springs-Marietta,United States,pm25,11.3,2022-05-06 03:00:00+00:00,µg/m³,AirNow,1.0,33.4347,-84.1617,POINT(33.4347 1),2022,5,6,3
Lawton North,Lawton,United States,pm25,9.1,2022-05-13 16:00:00+00:00,µg/m³,AirNow,1.0,34.632999,-98.428802,POINT(34.632999 1),2022,5,13,16
BLAIR STREET,St. Louis,United States,pm25,5.5,2022-05-22 17:00:00+00:00,µg/m³,AirNow,1.0,38.656449,-90.198548,POINT(38.656449 1),2022,5,22,17
Delray Beach,PALM BEACH,United States,pm25,10.8,2022-05-25 21:00:00+00:00,µg/m³,AirNow,1.0,26.456944,-80.092778,POINT(26.456944 1),2022,5,25,21
BOSTON-KENMORE,Boston-Cambridge-Quincy,United States,pm25,2.0,2022-04-18 03:00:00+00:00,µg/m³,AirNow,1.0,42.3489,-71.097702,POINT(42.3489 1),2022,4,18,3
Boston - Roxbury,Boston-Cambridge-Quincy,United States,pm25,4.0,2022-05-03 19:00:00+00:00,µg/m³,AirNow,1.0,42.329399,-71.082497,POINT(42.329399 1),2022,5,3,19
Sandersville,WASHINGTON,United States,pm25,21.3,2022-05-19 10:00:00+00:00,µg/m³,AirNow,1.0,32.9672,-82.807,POINT(32.9672 1),2022,5,19,10
Portland - Sauvie Is,Portland-Vancouver-Beaverton,United States,pm25,2.8,2022-05-24 13:00:00+00:00,µg/m³,AirNow,1.0,45.768531,-122.7721,POINT(45.768531 1),2022,5,24,13
CCRI Providence,Providence-New Bedford-Fall River,United States,pm25,8.0,2022-05-07 13:00:00+00:00,µg/m³,AirNow,1.0,41.807523,-71.41392,POINT(41.807523 1),2022,5,7,13
Santa Cruz AMS,Santa Cruz-Watsonville,United States,pm25,6.0,2022-04-15 03:00:00+00:00,µg/m³,AirNow,1.0,36.98332,-121.98822,POINT(36.98332 1),2022,4,15,3
HOUSTON,RANDOLPH,United States,pm25,20.7,2022-05-11 18:00:00+00:00,µg/m³,AirNow,1.0,38.1761,-89.7883,POINT(38.1761 1),2022,5,11,18
White Plains,New York-Northern New Jersey-Long Island,United States,pm25,0.5,2022-05-17 07:00:00+00:00,µg/m³,AirNow,1.0,41.0522,-73.7642,POINT(41.0522 1),2022,5,17,7
Dover,Dover,United States,pm25,6.8,2022-04-21 12:00:00+00:00,µg/m³,AirNow,1.0,39.155,-75.518056,POINT(39.155 1),2022,4,21,12
Denver - CAMP - 2105,Denver-Aurora,United States,pm25,3.8,2022-05-03 00:00:00+00:00,µg/m³,AirNow,1.0,39.751099,-104.987198,POINT(39.751099 1),2022,5,3,0
New Albany,Columbus,United States,pm25,2.5,2022-05-24 03:00:00+00:00,µg/m³,AirNow,1.0,40.0845,-82.81552,POINT(40.0845 1),2022,5,24,3
Springville,TULARE,United States,pm25,12.0,2022-04-28 20:00:00+00:00,µg/m³,AirNow,1.0,36.1358,-118.8108,POINT(36.1358 1),2022,4,28,20
ATHENS,Athens,United States,pm25,28.0,2022-04-26 03:00:00+00:00,µg/m³,AirNow,1.0,35.4511,-84.5992,POINT(35.4511 1),2022,4,26,3
Loretto,Lawrenceburg,United States,pm25,1.0,2022-04-27 03:00:00+00:00,µg/m³,AirNow,1.0,35.116866,-87.419726,POINT(35.116866 1),2022,4,27,3
Temecula (Lake Skinn,Riverside-San Bernardino-Ontario,United States,pm25,7.8,2022-05-09 02:00:00+00:00,µg/m³,AirNow,1.0,33.583099,-117.072197,POINT(33.583099 1),2022,5,9,2
Huntsville Old Airpo,Huntsville,United States,pm25,12.8,2022-05-04 13:00:00+00:00,µg/m³,AirNow,1.0,34.6917,-86.591698,POINT(34.6917 1),2022,5,4,13
Spokane-Monroe St.,Spokane,United States,pm25,1.7,2022-05-05 22:00:00+00:00,µg/m³,AirNow,1.0,47.6997,-117.4263,POINT(47.6997 1),2022,5,5,22
North Valley,Albuquerque,United States,pm25,5.9,2022-05-09 05:00:00+00:00,µg/m³,AirNow,1.0,35.187801,-106.603897,POINT(35.187801 1),2022,5,9,5
Kona,Hilo,United States,pm25,11.0,2022-05-12 02:00:00+00:00,µg/m³,AirNow,1.0,19.5097,-155.9133,POINT(19.5097 1),2022,5,12,2
Lower Price Hill,HAMILTON,United States,pm25,15.4,2022-05-20 22:00:00+00:00,µg/m³,AirNow,1.0,39.10492,-84.55117,POINT(39.10492 1),2022,5,20,22
DECATUR,Decatur,United States,pm25,7.7,2022-05-14 17:00:00+00:00,µg/m³,AirNow,1.0,39.8669,-88.9256,POINT(39.8669 1),2022,5,14,17
Quincy 3rd,GRANT,United States,pm25,0.8,2022-05-04 07:00:00+00:00,µg/m³,AirNow,1.0,47.24126,-119.84595,POINT(47.24126 1),2022,5,4,7
Acadia NP - McFarlan,HANCOCK,United States,pm25,4.4,2022-05-04 16:00:00+00:00,µg/m³,AirNow,1.0,44.377048,-68.260902,POINT(44.377048 1),2022,5,4,16
Victorville - Park A,Riverside-San Bernardino-Ontario,United States,pm25,15.0,2022-05-15 11:00:00+00:00,µg/m³,AirNow,1.0,34.510955,-117.32555,POINT(34.510955 1),2022,5,15,11
Potosi,GRANT,United States,pm25,20.0,2022-05-10 15:00:00+00:00,µg/m³,AirNow,1.0,42.692131,-90.696373,POINT(42.692131 1),2022,5,10,15
Shenandoah NP,MADISON,United States,pm25,3.3,2022-04-29 13:00:00+00:00,µg/m³,AirNow,1.0,38.5231,-78.4347,POINT(38.5231 1),2022,4,29,13
Loretto,Lawrenceburg,United States,pm25,8.0,2022-05-13 20:00:00+00:00,µg/m³,AirNow,1.0,35.116866,-87.419726,POINT(35.116866 1),2022,5,13,20
Gilory - 9th Street,San Jose-Sunnyvale-Santa Clara,United States,pm25,9.0,2022-05-21 07:00:00+00:00,µg/m³,AirNow,1.0,36.999571,-121.574684,POINT(36.999571 1),2022,5,21,7
Blaine,Minneapolis-St. Paul-Bloomington,United States,pm25,12.0,2022-05-07 13:00:00+00:00,µg/m³,AirNow,1.0,45.1425,-93.2139,POINT(45.1425 1),2022,5,7,13
Millville,Vineland-Millville-Bridgeton,United States,pm25,2.3,2022-05-18 22:00:00+00:00,µg/m³,AirNow,1.0,39.422272,-75.0252,POINT(39.422272 1),2022,5,18,22
LEGGETT,Rocky Mount,United States,pm25,1.0,2022-05-15 01:00:00+00:00,µg/m³,AirNow,1.0,35.988278,-77.5843,POINT(35.988278 1),2022,5,15,1
Capitol,Baton Rouge,United States,pm25,5.9,2022-05-20 11:00:00+00:00,µg/m³,AirNow,1.0,30.4622,-91.1769,POINT(30.4622 1),2022,5,20,11
Hammond-167th St,Chicago-Naperville-Joliet,United States,pm25,14.4,2022-05-19 16:00:00+00:00,µg/m³,AirNow,1.0,41.594427,-87.495044,POINT(41.594427 1),2022,5,19,16
East St. Louis,St. Louis,United States,pm25,19.2,2022-04-12 03:00:00+00:00,µg/m³,AirNow,1.0,38.611893,-90.160614,POINT(38.611893 1),2022,4,12,3
Ely,LAKE,United States,pm25,0.0,2022-05-02 00:00:00+00:00,µg/m³,AirNow,1.0,47.9464,-91.4953,POINT(47.9464 1),2022,5,2,0
Oak Harbor-SW 6th (U,ISLAND,United States,pm25,1.2,2022-05-26 11:00:00+00:00,µg/m³,AirNow,1.0,48.294399,-122.660004,POINT(48.294399 1),2022,5,26,11
Colbert-Greenbluff,Spokane,United States,pm25,3.6,2022-05-12 01:00:00+00:00,µg/m³,AirNow,1.0,47.808226,-117.34327,POINT(47.808226 1),2022,5,12,1
Naperville,Chicago-Naperville-Joliet,United States,pm25,10.1,2022-05-09 21:00:00+00:00,µg/m³,AirNow,1.0,41.7714,-88.1522,POINT(41.7714 1),2022,5,9,21
Brunswick,Brunswick,United States,pm25,5.6,2022-05-10 15:00:00+00:00,µg/m³,AirNow,1.0,31.1694,-81.4964,POINT(31.1694 1),2022,5,10,15
Stockton - Universit,Stockton,United States,pm25,3.0,2022-05-06 21:00:00+00:00,µg/m³,AirNow,1.0,37.961578,-121.281414,POINT(37.961578 1),2022,5,6,21
Madison University A,Madison,United States,pm25,12.9,2022-05-13 15:00:00+00:00,µg/m³,AirNow,1.0,43.07378,-89.43595,POINT(43.07378 1),2022,5,13,15
Worcester,Worcester,United States,pm25,10.0,2022-05-06 08:00:00+00:00,µg/m³,AirNow,1.0,42.263901,-71.794701,POINT(42.263901 1),2022,5,6,8
Bakersfield - Califo,Bakersfield,United States,pm25,12.0,2022-05-15 05:00:00+00:00,µg/m³,AirNow,1.0,35.356615,-119.062613,POINT(35.356615 1),2022,5,15,5
Quincy BAM,PLUMAS,United States,pm25,6.0,2022-04-15 03:00:00+00:00,µg/m³,AirNow,1.0,39.9369,-120.9478,POINT(39.9369 1),2022,4,15,3
SAND ISLAND 2 - ANUE,Honolulu,United States,pm25,8.0,2022-05-20 10:00:00+00:00,µg/m³,AirNow,1.0,21.3039,-157.8711,POINT(21.3039 1),2022,5,20,10
Princess Anne,SOMERSET,United States,pm25,4.7,2022-05-07 00:00:00+00:00,µg/m³,AirNow,1.0,38.176541,-75.701489,POINT(38.176541 1),2022,5,7,0
Fond du Lac,CARLTON,United States,pm25,0.0,2022-05-20 22:00:00+00:00,µg/m³,AirNow,1.0,46.713694,-92.511722,POINT(46.713694 1),2022,5,20,22
Lake Ilo,DUNN,United States,pm25,1.0,2022-05-08 21:00:00+00:00,µg/m³,AirNow,1.0,47.342589,-102.645997,POINT(47.342589 1),2022,5,8,21
Yakima-4th Ave,Yakima,United States,pm25,6.0,2022-04-30 09:00:00+00:00,µg/m³,AirNow,1.0,46.594952,-120.512283,POINT(46.594952 1),2022,4,30,9
Tioga County,TIOGA,United States,pm25,5.4,2022-05-09 19:00:00+00:00,µg/m³,AirNow,1.0,41.6447,-76.9392,POINT(41.6447 1),2022,5,9,19
Durham Armory,Durham,United States,pm25,5.0,2022-05-17 22:00:00+00:00,µg/m³,AirNow,1.0,36.032955,-78.904037,POINT(36.032955 1),2022,5,17,22
Winter Park,Orlando-Kissimmee,United States,pm25,7.6,2022-05-10 14:00:00+00:00,µg/m³,AirNow,1.0,28.5997,-81.3628,POINT(28.5997 1),2022,5,10,14
Banning - South Hath,Riverside-San Bernardino-Ontario,United States,pm25,18.4,2022-04-28 01:00:00+00:00,µg/m³,AirNow,1.0,33.920758,-116.858419,POINT(33.920758 1),2022,4,28,1
RT,CLARK,United States,pm25,6.7,2022-05-02 22:00:00+00:00,µg/m³,AirNow,1.0,36.139707,-115.175654,POINT(36.139707 1),2022,5,2,22
Carlisle,Harrisburg-Carlisle,United States,pm25,6.2,2022-05-10 08:00:00+00:00,µg/m³,AirNow,1.0,40.2464,-77.1867,POINT(40.2464 1),2022,5,10,8
Northampton,NORTHAMPTON,United States,pm25,1.0,2022-04-16 03:00:00+00:00,µg/m³,AirNow,1.0,36.511708,-77.655389,POINT(36.511708 1),2022,4,16,3
Ladue,St. Louis,United States,pm25,17.1,2022-05-13 04:00:00+00:00,µg/m³,AirNow,1.0,38.650259,-90.350463,POINT(38.650259 1),2022,5,13,4
Sunnyside-S 16th,YAKIMA,United States,pm25,3.0,2022-05-10 09:00:00+00:00,µg/m³,AirNow,1.0,46.32033,-119.9981,POINT(46.32033 1),2022,5,10,9
KILLENS,Dover,United States,pm25,4.7,2022-05-03 17:00:00+00:00,µg/m³,AirNow,1.0,38.986672,-75.5568,POINT(38.986672 1),2022,5,3,17
St. Lukes Meridian,Boise City-Nampa,United States,pm25,6.0,2022-05-04 10:00:00+00:00,µg/m³,AirNow,1.0,43.600699,-116.347853,POINT(43.600699 1),2022,5,4,10
Rockland Cty,ROCKLAND,United States,pm25,4.3,2022-05-13 05:00:00+00:00,µg/m³,AirNow,1.0,41.182079,-74.028191,POINT(41.182079 1),2022,5,13,5
Idaho Falls PM2.5,Idaho Falls,United States,pm25,4.0,2022-05-12 09:00:00+00:00,µg/m³,AirNow,1.0,43.464696,-112.046503,POINT(43.464696 1),2022,5,12,9
Victorville - Park A,Riverside-San Bernardino-Ontario,United States,pm25,10.0,2022-05-11 11:00:00+00:00,µg/m³,AirNow,1.0,34.510955,-117.32555,POINT(34.510955 1),2022,5,11,11
Mountain View,HAWAII,United States,pm25,5.0,2022-05-07 23:00:00+00:00,µg/m³,AirNow,1.0,19.555445,-155.102036,POINT(19.555445 1),2022,5,7,23
Eisenhower Park,New York-Northern New Jersey-Long Island,United States,pm25,2.9,2022-05-07 20:00:00+00:00,µg/m³,AirNow,1.0,40.7447,-73.5869,POINT(40.7447 1),2022,5,7,20
Freemansburg,Allentown-Bethlehem-Easton,United States,pm25,10.9,2022-05-02 17:00:00+00:00,µg/m³,AirNow,1.0,40.6281,-75.3411,POINT(40.6281 1),2022,5,2,17
Springfield City Hal,Eugene-Springfield,United States,pm25,2.8,2022-04-22 20:00:00+00:00,µg/m³,AirNow,1.0,44.046683,-123.017736,POINT(44.046683 1),2022,4,22,20
Preston PM25 BAM,FRANKLIN,United States,pm25,2.0,2022-05-06 19:00:00+00:00,µg/m³,AirNow,1.0,42.082222,-111.864167,POINT(42.082222 1),2022,5,6,19
Queens Near-road,New York-Northern New Jersey-Long Island,United States,pm25,7.0,2022-04-16 03:00:00+00:00,µg/m³,AirNow,1.0,40.739264,-73.817694,POINT(40.739264 1),2022,4,16,3
Enoch,IRON,United States,pm25,16.7,2022-05-18 01:00:00+00:00,µg/m³,AirNow,1.0,37.747445,-113.055524,POINT(37.747445 1),2022,5,18,1
St. Lukes Meridian,Boise City-Nampa,United States,pm25,1.0,2022-05-05 00:00:00+00:00,µg/m³,AirNow,1.0,43.600699,-116.347853,POINT(43.600699 1),2022,5,5,0
Sebastopol,Santa Rosa-Petaluma,United States,pm25,4.0,2022-05-05 08:00:00+00:00,µg/m³,AirNow,1.0,38.403765,-122.818294,POINT(38.403765 1),2022,5,5,8
Blaine,Minneapolis-St. Paul-Bloomington,United States,pm25,4.0,2022-05-18 14:00:00+00:00,µg/m³,AirNow,1.0,45.1425,-93.2139,POINT(45.1425 1),2022,5,18,14
CHI_SP,Chicago-Naperville-Joliet,United States,pm25,4.7,2022-05-07 17:00:00+00:00,µg/m³,AirNow,1.0,41.9136,-87.7239,POINT(41.9136 1),2022,5,7,17
Sandersville,WASHINGTON,United States,pm25,12.2,2022-05-25 08:00:00+00:00,µg/m³,AirNow,1.0,32.9672,-82.807,POINT(32.9672 1),2022,5,25,8
Groton,Norwich-New London,United States,pm25,3.3,2022-04-28 19:00:00+00:00,µg/m³,AirNow,1.0,41.3536,-72.0789,POINT(41.3536 1),2022,4,28,19
GRAYSON,CARTER,United States,pm25,10.0,2022-05-24 12:00:00+00:00,µg/m³,AirNow,1.0,38.2383,-82.9883,POINT(38.2383 1),2022,5,24,12
SENEY,SCHOOLCRAFT,United States,pm25,7.9,2022-04-28 23:00:00+00:00,µg/m³,AirNow,1.0,46.2889,-85.9503,POINT(46.2889 1),2022,4,28,23
MCADORY,Birmingham-Hoover,United States,pm25,6.2,2022-05-02 06:00:00+00:00,µg/m³,AirNow,1.0,33.3311,-87.0036,POINT(33.3311 1),2022,5,2,6
Denver - NJH - 14th,Denver-Aurora,United States,pm25,16.6,2022-05-12 16:00:00+00:00,µg/m³,AirNow,1.0,39.7386,-104.9394,POINT(39.7386 1),2022,5,12,16
CCRI Providence,Providence-New Bedford-Fall River,United States,pm25,1.0,2022-04-29 12:00:00+00:00,µg/m³,AirNow,1.0,41.807523,-71.41392,POINT(41.807523 1),2022,4,29,12
Crystal River Preser,Homosassa Springs,United States,pm25,6.3,2022-04-29 18:00:00+00:00,µg/m³,AirNow,1.0,28.958372,-82.643094,POINT(28.958372 1),2022,4,29,18
Pinedale Gaseous,SUBLETTE,United States,pm25,2.0,2022-04-29 12:00:00+00:00,µg/m³,AirNow,1.0,42.8698,-109.8708,POINT(42.8698 1),2022,4,29,12
ATHENS,Athens,United States,pm25,5.0,2022-05-24 01:00:00+00:00,µg/m³,AirNow,1.0,35.4511,-84.5992,POINT(35.4511 1),2022,5,24,1
Phoenix JLG Supersit,Phoenix-Mesa-Scottsdale,United States,pm25,16.0,2022-05-12 06:00:00+00:00,µg/m³,AirNow,1.0,33.503601,-112.095001,POINT(33.503601 1),2022,5,12,6
Vernal #4,UINTAH,United States,pm25,1.4,2022-05-09 11:00:00+00:00,µg/m³,AirNow,1.0,40.464722,-109.56083,POINT(40.464722 1),2022,5,9,11
Macon Forestry,Macon,United States,pm25,9.3,2022-05-07 05:00:00+00:00,µg/m³,AirNow,1.0,32.8031,-83.5447,POINT(32.8031 1),2022,5,7,5
TOR,PHILADELPHIA,United States,pm25,6.8,2022-05-03 10:00:00+00:00,µg/m³,AirNow,1.0,40.054171,-74.985166,POINT(40.054171 1),2022,5,3,10
Huntsville Old Airpo,Huntsville,United States,pm25,12.0,2022-05-05 11:00:00+00:00,µg/m³,AirNow,1.0,34.6917,-86.591698,POINT(34.6917 1),2022,5,5,11
Woodland,Sacramento--Arden-Arcade--Roseville,United States,pm25,3.0,2022-05-13 13:00:00+00:00,µg/m³,AirNow,1.0,38.661239,-121.732683,POINT(38.661239 1),2022,5,13,13
Millington,KENT,United States,pm25,14.0,2022-05-03 09:00:00+00:00,µg/m³,AirNow,1.0,39.305199,-75.797203,POINT(39.305199 1),2022,5,3,9
Bonifay,HOLMES,United States,pm25,7.3,2022-05-03 00:00:00+00:00,µg/m³,AirNow,1.0,30.8475,-85.6044,POINT(30.8475 1),2022,5,3,0
Near Road OKC,Oklahoma City,United States,pm25,12.5,2022-05-12 05:00:00+00:00,µg/m³,AirNow,1.0,35.502968,-97.577674,POINT(35.502968 1),2022,5,12,5
KNI-Topeka,Topeka,United States,pm25,6.2,2022-05-08 10:00:00+00:00,µg/m³,AirNow,1.0,39.0242,-95.7114,POINT(39.0242 1),2022,5,8,10
Ukiah Library,MENDOCINO,United States,pm25,2.0,2022-05-11 20:00:00+00:00,µg/m³,AirNow,1.0,39.150478,-123.206528,POINT(39.150478 1),2022,5,11,20
Sparks,Reno-Sparks,United States,pm25,0.0,2022-05-16 07:00:00+00:00,µg/m³,AirNow,1.0,39.54092,-119.746764,POINT(39.54092 1),2022,5,16,7
Dayton-W Main,COLUMBIA,United States,pm25,3.3,2022-04-28 01:00:00+00:00,µg/m³,AirNow,1.0,46.318,-117.985,POINT(46.318 1),2022,4,28,1
Truckee BAM,Truckee-Grass Valley,United States,pm25,3.0,2022-05-13 18:00:00+00:00,µg/m³,AirNow,1.0,39.3386,-120.170303,POINT(39.3386 1),2022,5,13,18
Colerain,Cincinnati-Middletown,United States,pm25,3.4,2022-05-17 16:00:00+00:00,µg/m³,AirNow,1.0,39.21494,-84.69086,POINT(39.21494 1),2022,5,17,16
Mt Hall,BOUNDARY,United States,pm25,3.5,2022-05-11 22:00:00+00:00,µg/m³,AirNow,1.0,48.894014,-116.359419,POINT(48.894014 1),2022,5,11,22
Kittanning,Pittsburgh,United States,pm25,10.1,2022-05-19 17:00:00+00:00,µg/m³,AirNow,1.0,40.8142,-79.565,POINT(40.8142 1),2022,5,19,17
Seattle-Beacon Hill,Seattle-Tacoma-Bellevue,United States,pm25,4.0,2022-05-19 16:00:00+00:00,µg/m³,AirNow,1.0,47.568236,-122.308628,POINT(47.568236 1),2022,5,19,16
HOUSTON,RANDOLPH,United States,pm25,7.8,2022-04-24 03:00:00+00:00,µg/m³,AirNow,1.0,38.1761,-89.7883,POINT(38.1761 1),2022,4,24,3
Crystal River Preser,Homosassa Springs,United States,pm25,11.6,2022-04-27 19:00:00+00:00,µg/m³,AirNow,1.0,28.958372,-82.643094,POINT(28.958372 1),2022,4,27,19
Bridgeport,Bridgeport-Stamford-Norwalk,United States,pm25,13.1,2022-05-20 16:00:00+00:00,µg/m³,AirNow,1.0,41.171398,-73.195297,POINT(41.171398 1),2022,5,20,16
Tahoe City,PLACER,United States,pm25,1.0,2022-05-07 17:00:00+00:00,µg/m³,AirNow,1.0,39.166,-120.1488,POINT(39.166 1),2022,5,7,17
Boston-Von Hillern,SUFFOLK,United States,pm25,5.0,2022-05-05 09:00:00+00:00,µg/m³,AirNow,1.0,42.325197,-71.056056,POINT(42.325197 1),2022,5,5,9
Camp Pendleton,San Diego-Carlsbad-San Marcos,United States,pm25,11.4,2022-05-18 22:00:00+00:00,µg/m³,AirNow,1.0,33.217026,-117.396156,POINT(33.217026 1),2022,5,18,22
Turlock - S. Minaret,Modesto,United States,pm25,10.0,2022-04-09 03:00:00+00:00,µg/m³,AirNow,1.0,37.4883,-120.8358,POINT(37.4883 1),2022,4,9,3
Indio-29 Palms,Unknown,United States,pm25,10.6,2022-05-22 07:00:00+00:00,µg/m³,AirNow,1.0,33.71969,-116.1897,POINT(33.71969 1),2022,5,22,7
Jerome Mack,Las Vegas-Paradise,United States,pm25,7.9,2022-05-06 05:00:00+00:00,µg/m³,AirNow,1.0,36.141875,-115.078742,POINT(36.141875 1),2022,5,6,5
Candor FRO,MONTGOMERY,United States,pm25,8.0,2022-04-30 20:00:00+00:00,µg/m³,AirNow,1.0,35.263165,-79.836636,POINT(35.263165 1),2022,4,30,20
TK Gregg,Spartanburg,United States,pm25,4.2,2022-04-10 03:00:00+00:00,µg/m³,AirNow,1.0,34.955601,-81.924797,POINT(34.955601 1),2022,4,10,3
Near Road,Louisville,United States,pm25,5.4,2022-05-06 23:00:00+00:00,µg/m³,AirNow,1.0,38.1935,-85.7121,POINT(38.1935 1),2022,5,6,23
Portland Lane Middle,MULTNOMAH,United States,pm25,3.5,2022-04-29 13:00:00+00:00,µg/m³,AirNow,1.0,45.47142,-122.60147,POINT(45.47142 1),2022,4,29,13
Piney Run,GARRETT,United States,pm25,3.0,2022-05-06 00:00:00+00:00,µg/m³,AirNow,1.0,39.705799,-79.011902,POINT(39.705799 1),2022,5,6,0
Tulsa,Tulsa,United States,pm25,14.3,2022-05-20 01:00:00+00:00,µg/m³,AirNow,1.0,36.206699,-95.976402,POINT(36.206699 1),2022,5,20,1
Reno4,Reno-Sparks,United States,pm25,8.0,2022-05-26 11:00:00+00:00,µg/m³,AirNow,1.0,39.521918,-119.795444,POINT(39.521918 1),2022,5,26,11
Ponca City,Ponca City,United States,pm25,1.0,2022-05-06 04:00:00+00:00,µg/m³,AirNow,1.0,36.697189,-97.081278,POINT(36.697189 1),2022,5,6,4
LOUDONMS,Knoxville,United States,pm25,5.0,2022-05-24 22:00:00+00:00,µg/m³,AirNow,1.0,35.7197,-84.3417,POINT(35.7197 1),2022,5,24,22
Denver - CAMP - 2105,Denver-Aurora,United States,pm25,2.7,2022-04-14 02:00:00+00:00,µg/m³,AirNow,1.0,39.751099,-104.987198,POINT(39.751099 1),2022,4,14,2
Near Road,Miami-Fort Lauderdale-Miami Beach,United States,pm25,7.0,2022-05-19 22:00:00+00:00,µg/m³,AirNow,1.0,26.131256,-80.167847,POINT(26.131256 1),2022,5,19,22
Lancaster-Division,Los Angeles-Long Beach-Santa Ana,United States,pm25,10.0,2022-04-30 17:00:00+00:00,µg/m³,AirNow,1.0,34.669589,-118.130689,POINT(34.669589 1),2022,4,30,17
Visalia - W Ashland,Visalia-Porterville,United States,pm25,10.0,2022-05-06 15:00:00+00:00,µg/m³,AirNow,1.0,36.30815,-119.3129,POINT(36.30815 1),2022,5,6,15
Cataño 40,CATANO,United States,pm25,5.2,2022-04-30 09:00:00+00:00,µg/m³,AirNow,1.0,18.428388,-66.141657,POINT(18.428388 1),2022,4,30,9
SLO Roberto,San Luis Obispo-Paso Robles,United States,pm25,4.0,2022-04-21 07:00:00+00:00,µg/m³,AirNow,1.0,35.259473,-120.644493,POINT(35.259473 1),2022,4,21,7
MARION,Memphis,United States,pm25,13.4,2022-05-15 11:00:00+00:00,µg/m³,AirNow,1.0,35.1967,-90.1911,POINT(35.1967 1),2022,5,15,11
Lebanon,LEBANON,United States,pm25,5.8,2020-01-10 10:00:00+00:00,µg/m³,AirNow,1.0,40.33733,-76.383446,POINT(40.33733 1),2020,1,10,10
WeymouthFR,NORFOLK,United States,pm25,4.0,2022-05-05 06:00:00+00:00,µg/m³,AirNow,1.0,42.241229,-70.963346,POINT(42.241229 1),2022,5,5,6
Parklane,Columbia,United States,pm25,11.0,2022-05-18 08:00:00+00:00,µg/m³,AirNow,1.0,34.093899,-80.962196,POINT(34.093899 1),2022,5,18,8
Cheeka Peak,Port Angeles,United States,pm25,2.0,2022-05-04 07:00:00+00:00,µg/m³,AirNow,1.0,48.2867,-124.6203,POINT(48.2867 1),2022,5,4,7
Lacey-College St,Olympia,United States,pm25,2.3,2022-05-02 00:00:00+00:00,µg/m³,AirNow,1.0,47.029301,-122.821503,POINT(47.029301 1),2022,5,2,0
Sandersville,WASHINGTON,United States,pm25,10.6,2022-05-02 18:00:00+00:00,µg/m³,AirNow,1.0,32.9672,-82.807,POINT(32.9672 1),2022,5,2,18
TOR,PHILADELPHIA,United States,pm25,6.1,2022-05-17 16:00:00+00:00,µg/m³,AirNow,1.0,40.054171,-74.985166,POINT(40.054171 1),2022,5,17,16
Fort Lee Near Road,New York-Northern New Jersey-Long Island,United States,pm25,5.9,2022-05-10 08:00:00+00:00,µg/m³,AirNow,1.0,40.85355,-73.9661,POINT(40.85355 1),2022,5,10,8
Red Lake Nation,BELTRAMI,United States,pm25,0.0,2022-05-22 19:00:00+00:00,µg/m³,AirNow,1.0,47.878159,-95.029172,POINT(47.878159 1),2022,5,22,19
Lebec,KERN,United States,pm25,5.0,2022-05-14 21:00:00+00:00,µg/m³,AirNow,1.0,34.8416,-118.8647,POINT(34.8416 1),2022,5,14,21
York,York-Hanover,United States,pm25,4.7,2022-05-05 11:00:00+00:00,µg/m³,AirNow,1.0,39.9653,-76.6994,POINT(39.9653 1),2022,5,5,11
Steubenville,Weirton-Steubenville,United States,pm25,5.1,2022-05-26 08:00:00+00:00,µg/m³,AirNow,1.0,40.366452,-80.615691,POINT(40.366452 1),2022,5,26,8
NCORE - Bishop,Bishop,United States,pm25,80.1,2022-05-20 13:00:00+00:00,µg/m³,AirNow,1.0,37.360701,-118.330835,POINT(37.360701 1),2022,5,20,13
La Pine Rural Fire D,DESCHUTES,United States,pm25,2.3,2022-05-09 20:00:00+00:00,µg/m³,AirNow,1.0,43.70376,-121.5273,POINT(43.70376 1),2022,5,9,20
Seattle-South Park,Seattle-Tacoma-Bellevue,United States,pm25,5.3,2022-04-28 20:00:00+00:00,µg/m³,AirNow,1.0,47.5297,-122.3203,POINT(47.5297 1),2022,4,28,20
Shakopee,Minneapolis-St. Paul-Bloomington,United States,pm25,12.0,2022-05-06 20:00:00+00:00,µg/m³,AirNow,1.0,44.789398,-93.512497,POINT(44.789398 1),2022,5,6,20
DECATUR,Decatur,United States,pm25,14.6,2022-04-30 05:00:00+00:00,µg/m³,AirNow,1.0,34.5286,-86.9706,POINT(34.5286 1),2022,4,30,5
